Code,League,Season,Date,Home,Away,MatchID,Market,Side,AvgOdd,MarketP,RawP,CalP,Rel,N,Win,BestOdd,ExecAvg,ExecBest,WeekID,Year,Month,logit_market,logit_raw,diff,absdiff,ratio,logN,Code_cat,Market_cat,Side_cat,Pred,AvgNoHaircut,PSOdd,B365Odd,Pinnacle -2%,Bet365 -2%,EffectiveOdd,EV,Profit
ARG,Argentina - Primera Division,2025,2025-09-21,Atl. Tucuman,River Plate,ARG|2025-09-21|Atl. Tucuman|River Plate,1X2,H,2.79,0.3349322787276025,0.2042209151137907,0.354572718853552,0.1,214,1,2.88,2.7342,2.8224,2025-38,2025,9,-0.6859605136332643,-1.3601192906385915,-0.1307113636138118,0.1307113636138118,0.6079228703097845,5.3706380281276624,0,0,2,0.3909084918390725,2.79,2.57,2.85,2.5185999999999997,2.793,2.793,0.09180741770652956,1.7930000000000001
BRA,Brasileirão Série A,2025,2025-09-21,Sport Recife,Corinthians,BRA|2025-09-21|Sport Recife|Corinthians,1X2,H,2.95,0.3169890286280953,0.2483114970273035,0.3074919624218224,0.1111423891451174,204,1,3.1,2.891,3.038,2025-38,2025,9,-0.767643759671498,-1.1076380189531332,-0.0686775316007917,0.0686775316007917,0.7808807055343935,5.3230099791384085,2,0,2,0.3650993965602954,2.95,3.08,3.0,3.0184,2.94,2.94,0.07339222588726835,1.94
I2,Itália - Série B,2025,2025-09-21,Padova,Virtus Entella,I2|2025-09-21|Padova|Virtus Entella,OU25,O25,2.67,0.3471882640586797,0.2586930828578706,0.3836754843759087,0.1,129,1,2.88,2.6166,2.8224,2025-38,2025,9,-0.6314216007989889,-1.052772381964743,-0.088495181200809,0.088495181200809,0.7429689899435366,4.867534450455582,12,1,3,0.3765410107384156,2.67,2.6,2.88,2.548,2.8224,2.8224,0.06274934870810434,1.8224
SWE,Suécia - Allsvenskan,2025,2025-09-22,Varnamo,Halmstad,SWE|2025-09-22|Varnamo|Halmstad,1X2,A,2.88,0.3186793896001303,0.282589305551333,0.2508207424328183,0.2563158658981129,167,1,3.1,2.8224,3.038,2025-39,2025,9,-0.7598474397900167,-0.9316538457449948,-0.0360900840487973,0.0360900840487973,0.8839772432774246,5.123963979403259,21,0,0,0.3586571375165536,2.88,2.98,3.0,2.9204,2.94,2.94,0.05445198429866749,1.94
T1,Turquia - Super Lig,2025,2025-09-24,Kayserispor,Besiktas,T1|2025-09-24|Kayserispor|Besiktas,1X2,A,1.54,0.6033548239858505,0.3754304486945886,0.3571897332446181,0.4067245377743957,242,1,1.58,1.5092,1.5484,2025-39,2025,9,0.4194633369692511,-0.5089894636851913,-0.2279243752912619,0.2279243752912619,0.6212086572231587,5.493061443340548,22,0,0,0.7101543539508168,1.54,1.79,1.51,1.7542,1.4798,1.4798,0.05088641297641883,0.4798
BRA,Brasileirão Série A,2025,2025-09-27,Vasco,Cruzeiro,BRA|2025-09-27|Vasco|Cruzeiro,1X2,H,2.84,0.3290765175940444,0.1972318284412514,0.2463472855591944,0.1,91,1,2.95,2.7832,2.891,2025-39,2025,9,-0.7123647953092738,-1.403686138371857,-0.131844689152793,0.131844689152793,0.5975336563742578,4.5217885770490405,2,0,2,0.3812804849334326,2.84,2.95,2.88,2.891,2.8224,2.8224,0.07612604067612017,1.8224
D1,Alemanha - Bundesliga,2025,2025-09-27,Heidenheim,Augsburg,D1|2025-09-27|Heidenheim|Augsburg,1X2,H,2.82,0.3338959235092706,0.1993455595209821,0.2134734809387204,0.1444734107089709,122,1,2.9,2.7636,2.842,2025-39,2025,9,-0.690616591180735,-1.390389645054552,-0.1345503639882885,0.1345503639882885,0.5952463004986795,4.812184355372417,4,0,2,0.3809848394529471,2.82,2.85,2.9,2.793,2.842,2.842,0.08275891372527555,1.842
BRA,Brasileirão Série A,2025,2025-10-02,Vitoria,Ceara,BRA|2025-10-02|Vitoria|Ceara,1X2,H,2.32,0.4026266293233021,0.2499904971285742,0.3074919624218224,0.1111423891451174,204,1,2.4,2.2736,2.352,2025-40,2025,10,-0.3945326750284543,-1.098662971291232,-0.1526361321947279,0.1526361321947279,0.619360763058905,5.3230099791384085,2,0,2,0.4500031685454979,2.32,2.43,2.4,2.3814,2.352,2.352,0.05840745241901102,1.3519999999999999
BRA,Brasileirão Série A,2025,2025-10-04,Internacional,Botafogo RJ,BRA|2025-10-04|Internacional|Botafogo RJ,1X2,H,2.29,0.4086453144696422,0.1943386754559597,0.2463472855591944,0.1,91,1,2.33,2.2442,2.2834,2025-40,2025,10,-0.3695684040926061,-1.4220610745411295,-0.2143066390136825,0.2143066390136825,0.4744071727210288,4.5217885770490405,2,0,2,0.4624154219554884,2.29,2.33,2.3,2.2834,2.254,2.254,0.04228436108767086,1.254
B1,Bélgica - Pro League,2025,2025-10-05,Anderlecht,Standard,B1|2025-10-05|Anderlecht|Standard,OU25,O25,1.71,0.5427807486631016,0.3233235525823327,0.4233008863274805,0.3378915053084647,3452,0,1.77,1.6758,1.7346,2025-40,2025,10,0.1715424225391273,-0.7385397049486612,-0.2194571960807688,0.2194571960807688,0.5945844044262907,8.146998697389993,1,1,3,0.6236283919495048,1.71,1.77,1.7,1.7346,1.666,1.666,0.03896490098787497,-1.0
I2,Itália - Série B,2025,2025-10-05,Sampdoria,Pescara,I2|2025-10-05|Sampdoria|Pescara,OU25,O25,2.29,0.4036458333333333,0.2507163019802598,0.3836754843759087,0.1,129,1,2.38,2.2442,2.3324,2025-40,2025,10,-0.3902968866349932,-1.094795651955231,-0.1529295313530735,0.1529295313530735,0.6195944238816079,4.867534450455582,12,1,3,0.4751713138609407,2.29,2.43,2.35,2.3814,2.303,2.303,0.09431953582174635,1.303
ARG,Argentina - Primera Division,2025,2025-10-06,Rosario Central,River Plate,ARG|2025-10-06|Rosario Central|River Plate,1X2,H,2.9,0.3223266446532893,0.3085784995259408,0.370714308413856,0.4477947568895447,357,1,3.0,2.842,2.94,2025-41,2025,10,-0.7430999393211267,-0.8067733575252541,-0.0137481451273485,0.0137481451273485,0.954386236423035,5.8805329864007,0,0,2,0.3473601897688748,2.9,3.02,3.0,2.9596,2.94,2.94,0.021238957920491908,1.94
BRA,Brasileirão Série A,2025,2025-10-09,Mirassol,Fluminense,BRA|2025-10-09|Mirassol|Fluminense,1X2,D,2.99,0.312189418298743,0.2536306180617394,0.2677712510731423,0.9326708661590952,914,0,3.13,2.9302,3.0674,2025-41,2025,10,-0.7899033692072225,-1.0793416787514287,-0.0585588002370036,0.0585588002370036,0.8098313775716648,6.818924065275521,2,0,1,0.3440833903130936,2.99,3.07,3.0,3.0086,2.94,2.94,0.011605167520495119,-1.0
ARG,Argentina - Primera Division,2025,2025-10-12,Belgrano,Estudiantes L.P.,ARG|2025-10-12|Belgrano|Estudiantes L.P.,1X2,D,2.89,0.3237404621917704,0.3106859237879691,0.3085428956088345,0.897730754354693,869,1,3.0,2.8322000000000003,2.94,2025-41,2025,10,-0.7366347818607775,-0.7969145001690101,-0.0130545384038012,0.0130545384038012,0.9567207045622126,6.76849321164863,0,0,1,0.351267366700619,2.89,2.95,3.0,2.891,2.94,2.94,0.03272605809981988,1.94
SP2,Espanha - Segunda Divisão,2025,2025-10-12,Cadiz,Huesca,SP2|2025-10-12|Cadiz|Huesca,1X2,H,2.28,0.4020206836944536,0.5876235349308497,0.5666743904151424,0.1947924025108297,103,1,2.38,2.2344,2.3324,2025-41,2025,10,-0.3970526259629675,0.3541498138351149,0.1856028512363961,0.1856028512363961,1.4580480821583617,4.6443908991413725,20,0,2,0.4509454186365872,2.28,2.28,2.32,2.2344,2.2735999999999996,2.2735999999999996,0.025269503812144434,1.2735999999999996
BRA,Brasileirão Série A,2025,2025-10-15,Palmeiras,Bragantino,BRA|2025-10-15|Palmeiras|Bragantino,1X2,A,1.63,0.5649416626532229,0.1251268391673924,0.1444645943170922,0.2490047506566139,150,0,1.7,1.5974,1.666,2025-42,2025,10,0.2612423429343309,-1.944750980633728,-0.4398148234858304,0.4398148234858304,0.2210949421549533,5.017279836814924,2,0,0,0.6384702259801723,1.63,1.65,1.7,1.617,1.666,1.666,0.06369139648296707,-1.0
BRA,Brasileirão Série A,2025,2025-10-16,Fortaleza,Vasco,BRA|2025-10-16|Fortaleza|Vasco,1X2,H,2.21,0.4232224648433887,0.2285280944351677,0.3074919624218224,0.1111423891451174,204,0,2.35,2.1658,2.303,2025-42,2025,10,-0.3095586754280737,-1.2166411014471372,-0.194694370408221,0.194694370408221,0.5386987096959469,5.3230099791384085,2,0,2,0.4553932603450514,2.21,2.16,2.35,2.1168,2.303,2.303,0.04877067857465334,-1.0
BRA,Brasileirão Série A,2025,2025-10-16,Mirassol,Internacional,BRA|2025-10-16|Mirassol|Internacional,1X2,A,2.32,0.4033034226013736,0.1970366356434159,0.1293261652445091,0.2756797516057617,238,0,2.4,2.2736,2.352,2025-42,2025,10,-0.391719550295402,-1.4049194102584996,-0.2062667869579577,0.2062667869579577,0.4873484235568439,5.476463551931511,2,0,0,0.4564746359493945,2.32,2.36,2.38,2.3127999999999997,2.3324,2.3324,0.0646814408883678,-1.0
SP1,Espanha - La Liga,2025,2025-10-19,Elche,Ath Bilbao,SP1|2025-10-19|Elche|Ath Bilbao,1X2,A,1.99,0.4748061522354745,0.2933693126635064,0.2280399932218232,0.4209136512377396,336,0,2.05,1.9502,2.009,2025-42,2025,10,-0.1008608080967265,-0.8790758954654885,-0.1814368395719681,0.1814368395719681,0.6165731806643794,5.820082930352362,19,0,0,0.5587213671010152,1.99,2.06,2.0,2.0188,1.96,1.96,0.09509387951798964,-1.0
D1,Alemanha - Bundesliga,2025,2025-10-25,Hoffenheim,Heidenheim,D1|2025-10-25|Hoffenheim|Heidenheim,1X2,H,1.57,0.6004885744821619,0.3199729030649037,0.3908633559434805,0.1553540642229972,199,1,1.6,1.5386,1.568,2025-43,2025,10,0.4075012503234648,-0.7538963315239712,-0.2805156714172581,0.2805156714172581,0.5319683808464313,5.298317366548036,4,0,2,0.6665215512260964,1.57,1.6,1.6,1.568,1.568,1.568,0.0451057923225191,0.5680000000000001
D2,Alemanha - 2. Bundesliga,2025,2025-10-25,Bielefeld,Elversberg,D2|2025-10-25|Bielefeld|Elversberg,1X2,H,2.88,0.3225494618805181,0.1147369533933992,0.182769479428203,0.6160961975173209,1273,1,3.0,2.8224,2.94,2025-43,2025,10,-0.7420800489750711,-2.0432426820898715,-0.2078125084871188,0.2078125084871188,0.3546195154414128,7.149916836132109,5,0,2,0.3894014141658574,2.88,2.98,2.9,2.9204,2.842,2.842,0.10667881905936683,1.842
B1,Bélgica - Pro League,2025,2025-10-26,Cercle Brugge,Waregem,B1|2025-10-26|Cercle Brugge|Waregem,OU25,U25,2.32,0.3989637305699481,0.2308766253805129,0.32507460541917,0.2820935909559593,693,1,2.45,2.2736,2.401,2025-43,2025,10,-0.4097847692526812,-1.2033679131897066,-0.1680871051894352,0.1680871051894352,0.5772439042197997,6.542471960506805,1,1,4,0.4387964320594807,2.32,2.25,2.4,2.205,2.352,2.352,0.03204920820389856,1.3519999999999999
I2,Itália - Série B,2025,2025-10-26,Padova,Juve Stabia,I2|2025-10-26|Padova|Juve Stabia,1X2,D,2.88,0.3194517107879042,0.3175418236601019,0.3435190648960369,0.8104911795171449,652,1,2.95,2.8224,2.891,2025-43,2025,10,-0.7562926584927684,-0.7650917073726721,-0.0019098871278022,0.0019098871278022,0.9909194208367692,6.481577129276431,12,0,1,0.369756678548002,2.88,2.93,2.95,2.8714,2.891,2.891,0.06896655768227378,1.891
ARG,Argentina - Primera Division,2025,2025-11-01,Newells Old Boys,Union de Santa Fe,ARG|2025-11-01|Newells Old Boys|Union de Santa Fe,1X2,D,2.82,0.3319018113243427,0.2731771869998153,0.3039263813801612,0.8107574257963551,944,0,3.0,2.7636,2.94,2025-44,2025,11,-0.6995959756191736,-0.9785621030259112,-0.0587246243245274,0.0587246243245274,0.8205938739506036,6.851184927493743,0,0,1,0.3602901057661802,2.82,,2.95,,2.891,2.891,0.04159869577002695,-1.0
D1,Alemanha - Bundesliga,2025,2025-11-01,Mainz,Werder Bremen,D1|2025-11-01|Mainz|Werder Bremen,1X2,H,1.86,0.5056474088975503,0.2987300052945211,0.2845712363923193,0.3390595436386856,187,0,1.93,1.8228,1.8914,2025-44,2025,11,0.0225905962722453,-0.8533527962579078,-0.2069174036030292,0.2069174036030292,0.5896211054242806,5.236441962829949,4,0,2,0.5745873800015558,1.86,1.83,1.85,1.7934,1.813,1.813,0.04172691994282074,-1.0
I2,Itália - Série B,2025,2025-11-01,Padova,Sudtirol,I2|2025-11-01|Padova|Sudtirol,1X2,D,2.88,0.3187581528828593,0.2798153262977736,0.3158507566749559,0.724795936074521,1149,1,3.0,2.8224,2.94,2025-44,2025,11,-0.7594847045541215,-0.9453778337402914,-0.0389428265850856,0.0389428265850856,0.8750842590721419,7.047517221357296,12,0,1,0.3755300071239745,2.88,,2.85,,2.793,2.793,0.048855309897260835,1.7930000000000001
D1,Alemanha - Bundesliga,2025,2025-11-02,Wolfsburg,Hoffenheim,D1|2025-11-02|Wolfsburg|Hoffenheim,1X2,H,2.7,0.3485571190078702,0.2080260665821417,0.2892697428635068,0.1,138,0,2.8,2.646,2.744,2025-44,2025,11,-0.625387603284472,-1.3368650869657537,-0.1405310524257284,0.1405310524257284,0.595113231201159,4.934473933130692,4,0,2,0.3837300924278397,2.7,2.79,2.8,2.7342,2.7439999999999998,2.7439999999999998,0.052955373621991875,-1.0
B1,Bélgica - Pro League,2025,2025-11-07,Dender,Waregem,B1|2025-11-07|Dender|Waregem,1X2,H,2.37,0.3945740591392346,0.244876604638336,0.2452983865039597,0.2363099766152813,145,0,2.45,2.3226,2.401,2025-45,2025,11,-0.4281253930048737,-1.1261267443289056,-0.1496974545008986,0.1496974545008986,0.6190411099534311,4.983606621708336,1,0,2,0.4578787167268154,2.37,,2.35,,2.303,2.303,0.054494684621855916,-1.0
SP1,Espanha - La Liga,2025,2025-11-07,Elche,Sociedad,SP1|2025-11-07|Elche|Sociedad,1X2,A,2.49,0.3785212932618966,0.2324481407001725,0.1736891896810832,0.3251055652550276,295,0,2.55,2.4402000000000004,2.499,2025-45,2025,11,-0.4958293210209115,-1.1945388969030122,-0.1460731525617241,0.1460731525617241,0.6124772043811697,5.69035945432406,19,0,0,0.4337527948767012,2.49,2.53,2.45,2.4793999999999996,2.4010000000000002,2.4010000000000002,0.041440460498959775,-1.0
I2,Itália - Série B,2025,2025-11-08,Reggiana,Virtus Entella,I2|2025-11-08|Reggiana|Virtus Entella,1X2,A,2.34,0.3937798003298009,0.1665383834824916,0.198818509948619,0.2951560108861804,183,0,2.45,2.2932,2.401,2025-45,2025,11,-0.4314514152070878,-1.6103618358830858,-0.2272414168473093,0.2272414168473093,0.4218513291292123,5.214935757608986,12,0,0,0.4563091826191631,2.34,,2.32,,2.2735999999999996,2.2735999999999996,0.037464557602929105,-1.0
B1,Bélgica - Pro League,2025,2025-11-09,Anderlecht,Club Brugge,B1|2025-11-09|Anderlecht|Club Brugge,OU25,O25,1.65,0.5623342175066313,0.379966383352512,0.4275549299083593,0.1,84,0,1.7,1.617,1.666,2025-45,2025,11,0.2506408007714317,-0.4896909130230645,-0.1823678341541192,0.1823678341541192,0.674495479849028,4.442651256490317,1,1,3,0.6275291323047835,1.65,,1.7,,1.666,1.666,0.045463534419769136,-1.0
ARG,Argentina - Primera Division,2025,2025-11-10,Gimnasia L.P.,Velez Sarsfield,ARG|2025-11-10|Gimnasia L.P.|Velez Sarsfield,1X2,D,2.88,0.3219278521849643,0.2568994521509199,0.3039263813801612,0.8107574257963551,944,0,2.95,2.8224,2.891,2025-46,2025,11,-0.7449262360840138,-1.0621465908359748,-0.0650284000340443,0.0650284000340443,0.795532037304032,6.851184927493743,0,0,1,0.3725764054100627,2.88,,2.95,,2.891,2.891,0.07711838804049131,-1.0
SP2,Espanha - Segunda Divisão,2025,2025-11-14,Valladolid,Las Palmas,SP2|2025-11-14|Valladolid|Las Palmas,OU25,O25,2.47,0.3762626262626262,0.2801123611506502,0.3190138338033996,0.4964847971771534,381,0,2.6,2.4206000000000003,2.548,2025-46,2025,11,-0.5054420306825184,-0.9439043301804628,-0.096150265111976,0.096150265111976,0.7424863785888344,5.945420608606575,20,1,3,0.3990168854773963,2.47,,2.6,,2.548,2.548,0.016695024196405672,-1.0
BRA,Brasileirão Série A,2025,2025-11-16,Santos,Palmeiras,BRA|2025-11-16|Santos|Palmeiras,1X2,H,2.77,0.3376529997993446,0.175776374775286,0.2463472855591944,0.1,91,1,2.95,2.7146,2.891,2025-46,2025,11,-0.6737708477684227,-1.5452292936491532,-0.1618766250240586,0.1618766250240586,0.5190456747155209,4.5217885770490405,2,0,2,0.3931420386460309,2.77,,2.7,,2.646,2.646,0.0402538342573977,1.646
SP2,Espanha - Segunda Divisão,2025,2025-11-16,Ceuta,Leganes,SP2|2025-11-16|Ceuta|Leganes,OU25,O25,2.51,0.3709273182957394,0.2012588907306701,0.3155371380333313,0.1,212,1,2.6,2.4597999999999995,2.548,2025-46,2025,11,-0.5282406653676688,-1.3784447819579997,-0.1696684275650692,0.1696684275650692,0.5411242488260525,5.3612921657094255,20,1,3,0.3984822813198119,2.51,,2.6,,2.548,2.548,0.015332852802880659,1.548
CHN,China - Super League,2025,2025-11-22,Tianjin Jinmen Tiger,Shanghai Shenhua,CHN|2025-11-22|Tianjin Jinmen Tiger|Shanghai Shenhua,1X2,A,1.43,0.6422582595211186,0.396686373250662,0.3899481029921108,0.2730627240328154,161,1,1.48,1.4014,1.4504,2025-47,2025,11,0.5851791654375839,-0.4192911955446323,-0.2455718862704565,0.2455718862704565,0.616682906716161,5.087596335232384,3,0,0,0.7450758712085847,1.43,,1.45,,1.421,1.421,0.05875281298739887,0.42100000000000004
E1,Inglaterra - Championship,2025,2025-11-22,Bristol City,Swansea,E1|2025-11-22|Bristol City|Swansea,OU25,U25,1.79,0.5239361702127661,0.5880993384536856,0.5721108513626796,0.977756667781638,551,0,1.9,1.7542,1.862,2025-47,2025,11,0.0958179228972339,0.3561136690523093,0.0641631682409195,0.0641631682409195,1.1203254258804805,6.313548046277095,7,1,4,0.5535260808241544,1.79,1.87,1.9,1.8326,1.8619999999999999,1.8619999999999999,0.030665562494575527,-1.0
D2,Alemanha - 2. Bundesliga,2025,2025-11-23,Nurnberg,Bielefeld,D2|2025-11-23|Nurnberg|Bielefeld,OU25,U25,2.2,0.4210526315789473,0.3283107897223036,0.3850940071959532,0.1867491034057728,201,1,2.3,2.156,2.254,2025-47,2025,11,-0.3184537311185348,-0.7158350594358343,-0.0927418418566436,0.0927418418566436,0.7778906353315588,5.308267697401205,5,1,4,0.4596488141175506,2.2,,2.3,,2.254,2.254,0.03604842702095912,1.254
T1,Turquia - Super Lig,2025,2025-11-23,Alanyaspor,Kasimpasa,T1|2025-11-23|Alanyaspor|Kasimpasa,OU25,O25,1.83,0.5054054054054055,0.272058206361826,0.3918730291054,0.2122172166708049,2105,1,1.9,1.7934,1.862,2025-47,2025,11,0.0216224640131659,-0.9842050538266404,-0.2333471990435794,0.2333471990435794,0.5372340094672339,7.652545692693921,22,1,3,0.5857460728980252,1.83,1.93,1.9,1.8914,1.8619999999999999,1.8619999999999999,0.09065918773612269,0.8619999999999999
E1,Inglaterra - Championship,2025,2025-11-26,Blackburn,QPR,E1|2025-11-26|Blackburn|QPR,OU25,O25,2.02,0.4698162729658792,0.5136953918780264,0.4824355713813267,0.5845958154857752,436,0,2.5,1.9796,2.45,2025-48,2025,11,-0.12088189156045,0.054795273731477,0.0438791189121471,0.0438791189121471,1.091073995047012,6.07993319509559,7,1,3,0.4563320042304489,2.02,2.06,2.5,2.0188,2.45,2.45,0.11801341036459978,-1.0
B1,Bélgica - Pro League,2025,2025-11-28,Mechelen,Standard,B1|2025-11-28|Mechelen|Standard,OU25,O25,1.86,0.4972972972972972,0.3097928762516825,0.4233008863274805,0.3378915053084647,3452,0,1.95,1.8228,1.911,2025-48,2025,11,-0.0108109161042159,-0.8010877988420527,-0.1875044210456147,0.1875044210456147,0.6217029029295577,8.146998697389993,1,1,3,0.574347162539456,1.86,,1.95,,1.911,1.911,0.09757742761290022,-1.0
I2,Itália - Série B,2025,2025-11-28,Cesena,Modena,I2|2025-11-28|Cesena|Modena,1X2,D,2.87,0.3204968944099379,0.3060768026138755,0.3435190648960369,0.8104911795171449,652,0,3.0,2.8126,2.94,2025-48,2025,11,-0.7514892175003638,-0.8185252283980456,-0.0144200917960624,0.0144200917960624,0.952036576202816,6.481577129276431,12,0,1,0.3776877288458699,2.87,,2.82,,2.7636,2.7636,0.04377780743844584,-1.0
E0,Inglaterra - Premier League,2025,2025-11-30,Nott'm Forest,Brighton,E0|2025-11-30|Nott'm Forest|Brighton,1X2,H,2.85,0.3331423799515086,0.2502456907173545,0.3194541594246557,0.2799120654467872,233,0,3.0,2.793,2.94,2025-48,2025,11,-0.6940065939119598,-1.097302367102276,-0.0828966892341541,0.0828966892341541,0.7489193401737027,5.455321115357702,6,0,2,0.3669821756921589,2.85,2.95,3.0,2.891,2.94,2.94,0.07892759653494719,-1.0
D1,Alemanha - Bundesliga,2025,2025-12-05,Mainz,M'gladbach,D1|2025-12-05|Mainz|M'gladbach,1X2,H,2.67,0.3519736302661572,0.2123485719608115,0.2892697428635068,0.1,138,0,2.75,2.6166,2.695,2025-49,2025,12,-0.6103751307827,-1.3108265099828496,-0.1396250583053457,0.1396250583053457,0.6015989687407856,4.934473933130692,4,0,2,0.3947538070193419,2.67,2.72,2.7,2.6656,2.646,2.646,0.04451857337317855,-1.0
D1,Alemanha - Bundesliga,2025,2025-12-06,Stuttgart,Bayern Munich,D1|2025-12-06|Stuttgart|Bayern Munich,1X2,A,1.58,0.5971932001218928,0.6435879755407747,0.5977411327616179,0.1009845743408002,77,1,1.65,1.5484,1.617,2025-49,2025,12,0.3937836371076124,0.5909712981289682,0.0463947754188819,0.0463947754188819,1.0758864784983044,4.356708826689592,4,0,0,0.6624480084788611,1.58,1.63,1.62,1.5974,1.5876000000000001,1.5876000000000001,0.05170245826103992,0.5876000000000001
SP1,Espanha - La Liga,2025,2025-12-06,Ath Bilbao,Ath Madrid,SP1|2025-12-06|Ath Bilbao|Ath Madrid,1X2,H,2.88,0.3280282935455349,0.1929508610228075,0.1640442165653074,0.1902541824230169,109,1,2.95,2.8224,2.891,2025-49,2025,12,-0.7171163706729415,-1.430949006954254,-0.1350774325227274,0.1350774325227274,0.5864263493683549,4.700480365792417,19,0,2,0.4024663469588542,2.88,2.99,2.8,2.9302,2.7439999999999998,2.7439999999999998,0.1043676560550959,1.7439999999999998
B1,Bélgica - Pro League,2025,2025-12-07,Westerlo,Anderlecht,B1|2025-12-07|Westerlo|Anderlecht,1X2,A,2.26,0.4137601856066251,0.3962248846038082,0.342768969074204,0.2669880436942178,188,0,2.35,2.2148,2.303,2025-49,2025,12,-0.3484424012718503,-0.4212198626220728,-0.0175353010028168,0.0175353010028168,0.9553107997198254,5.241747015059643,1,0,0,0.4550471714728493,2.26,,2.35,,2.303,2.303,0.04797363590197179,-1.0
T1,Turquia - Super Lig,2025,2025-12-08,Alanyaspor,Antalyaspor,T1|2025-12-08|Alanyaspor|Antalyaspor,OU25,O25,1.9,0.4878706199460916,0.2613594943524092,0.3918730291054,0.2122172166708049,2105,0,1.98,1.862,1.9404,2025-50,2025,12,-0.0485270408946605,-1.03891450941744,-0.2265111255936824,0.2265111255936824,0.5346189435176727,7.652545692693921,22,1,3,0.5440332938710836,1.9,2.01,1.98,1.9697999999999998,1.9404,1.9404,0.05564220342745041,-1.0
E1,Inglaterra - Championship,2025,2025-12-10,Ipswich,Stoke,E1|2025-12-10|Ipswich|Stoke,OU25,O25,2.1,0.4545454545454546,0.438108836130742,0.4278891486373204,0.9777566677816384,551,0,2.1,2.058,2.058,2025-50,2025,12,-0.1823215567939544,-0.2488408087177237,-0.0164366184147126,0.0164366184147126,0.9617236474632131,6.313548046277095,7,1,3,0.4636611114179935,2.1,2.8,2.3,2.7439999999999998,2.254,2.254,0.045092145136157225,-1.0
P1,Portugal - Primeira Liga,2025,2025-12-13,Casa Pia,Gil Vicente,P1|2025-12-13|Casa Pia|Gil Vicente,1X2,D,3.0,0.3085627308232351,0.2265727184083158,0.1879195211106878,0.4769112352932858,358,1,3.1,2.94,3.038,2025-50,2025,12,-0.8068472658854184,-1.2277657074583117,-0.0819900124149193,0.0819900124149193,0.7319121323351169,5.883322388488279,18,0,1,0.3471678203623526,3.0,3.14,3.05,3.0772,2.989,2.989,0.03768461506307186,1.9889999999999999
SP2,Espanha - Segunda Divisão,2025,2025-12-14,Ceuta,Las Palmas,SP2|2025-12-14|Ceuta|Las Palmas,OU25,O25,2.54,0.365,0.2218227331463604,0.3155371380333313,0.1,212,0,2.6,2.4892,2.548,2025-50,2025,12,-0.5537276453102001,-1.255075784089773,-0.1431772668536396,0.1431772668536396,0.6060730413834984,5.3612921657094255,20,1,3,0.4194364438821371,2.54,2.67,2.6,2.6166,2.548,2.548,0.06872405901168532,-1.0
D1,Alemanha - Bundesliga,2025,2025-12-20,Hamburg,Ein Frankfurt,D1|2025-12-20|Hamburg|Ein Frankfurt,OU25,U25,1.98,0.4748010610079576,0.2820666069311685,0.327767047335895,0.1898500368715485,183,1,2.05,1.9404,2.009,2025-51,2025,12,-0.10088122485378,-0.9342335595915728,-0.1927344540767891,0.1927344540767891,0.5928246699022199,5.214935757608986,4,1,4,0.5362143478014633,1.98,2.01,2.0,1.9697999999999998,1.96,1.96,0.050980121690868074,0.96
SP1,Espanha - La Liga,2025,2025-12-20,Oviedo,Celta,SP1|2025-12-20|Oviedo|Celta,1X2,A,2.18,0.4321938303905748,0.6178784977276808,0.5884011782823378,0.7523176633668525,1106,0,2.25,2.1364,2.205,2025-51,2025,12,-0.2729059407179072,0.4805532057005026,0.1856846673371059,0.1856846673371059,1.4263326353715406,7.009408932708637,19,0,0,0.4810264914221123,2.18,2.26,2.2,2.2148,2.156,2.156,0.03709311550607408,-1.0
B1,Bélgica - Pro League,2025,2025-12-21,St Truiden,Mechelen,B1|2025-12-21|St Truiden|Mechelen,1X2,H,1.69,0.5518762746646622,0.3261638560694209,0.3772458716577182,0.1952846219622525,193,1,1.75,1.6562,1.715,2025-51,2025,12,0.2082545141438311,-0.7255870903886237,-0.2257124185952412,0.2257124185952412,0.5899400481007258,5.267858159063328,1,0,2,0.6374473327371996,1.69,,1.65,,1.617,1.617,0.030752337036051625,0.617
SP1,Espanha - La Liga,2025,2025-12-21,Villarreal,Barcelona,SP1|2025-12-21|Villarreal|Barcelona,1X2,A,1.73,0.5440354473573639,0.3028048796137128,0.3158876280985963,0.5604261077976661,303,1,1.8,1.6954,1.764,2025-51,2025,12,0.1765993342564583,-0.8339766783430719,-0.2412305677436511,0.2412305677436511,0.555569148909268,5.717027701406222,19,0,0,0.6212915289114441,1.73,1.75,1.73,1.7149999999999999,1.6954,1.6954,0.053337658116462405,0.6954
P1,Portugal - Primeira Liga,2025,2025-12-22,Alverca,Porto,P1|2025-12-22|Alverca|Porto,OU25,O25,1.84,0.5027027027027027,0.4224322024087561,0.4384469863691183,0.5196461388671296,294,1,1.93,1.8032,1.8914,2025-52,2025,12,0.0108109161042154,-0.3127968676823579,-0.0802705002939465,0.0802705002939465,0.8386538331879582,5.68697535633982,18,1,3,0.5428372414383309,1.84,1.95,1.93,1.911,1.8914,1.8914,0.026722358456459094,0.8914
