Market,Side,MarketBand,DifferenceBand,Season,Bets,Wins,ProfitUnits,HitRate,AverageOdd,ROI
OU,U25,0.575,-0.2,2021,2,2,1.2242,1.0,1.6120999999999999,0.6121
OU,U25,0.575,-0.2,2022,3,2,0.27319999999999967,0.6666666666666666,1.6431333333333331,0.09106666666666656
OU,U25,0.575,-0.2,2023,7,3,-2.0804,0.42857142857142855,1.6324,-0.2972
OU,U25,0.575,-0.2,2024,4,3,0.9489999999999996,0.75,1.6537499999999998,0.2372499999999999
OU,U25,0.575,-0.2,2025,6,4,0.3994000000000002,0.6666666666666666,1.6104666666666667,0.0665666666666667
OU,U25,0.575,-0.18,2012,5,4,1.5757999999999996,0.8,1.63268,0.31515999999999994
OU,U25,0.575,-0.18,2013,8,6,1.7411999999999996,0.75,1.6268,0.21764999999999995
OU,U25,0.575,-0.18,2014,9,4,-2.4536000000000007,0.4444444444444444,1.6387777777777777,-0.2726222222222223
OU,U25,0.575,-0.18,2015,15,2,-11.6876,0.13333333333333333,1.6333333333333333,-0.7791733333333333
OU,U25,0.575,-0.18,2016,13,12,6.3942,0.9230769230769231,1.6139846153846154,0.49186153846153846
OU,U25,0.575,-0.18,2017,5,3,-0.08040000000000047,0.6,1.63268,-0.016080000000000094
OU,U25,0.575,-0.18,2018,8,7,3.485599999999999,0.875,1.640275,0.43569999999999987
OU,U25,0.575,-0.18,2019,9,6,0.9567999999999994,0.6666666666666666,1.6616444444444443,0.10631111111111105
OU,U25,0.575,-0.18,2020,3,2,0.21439999999999992,0.6666666666666666,1.6268,0.07146666666666664
OU,U25,0.575,-0.18,2021,7,3,-2.0804,0.42857142857142855,1.6506,-0.2972
OU,U25,0.575,-0.18,2022,3,2,0.4103999999999999,0.6666666666666666,1.6986666666666668,0.13679999999999995
OU,U25,0.575,-0.18,2023,6,2,-2.668,0.3333333333333333,1.6627333333333334,-0.4446666666666667
OU,U25,0.575,-0.18,2024,7,4,-0.5026000000000002,0.5714285714285714,1.6478,-0.07180000000000002
OU,U25,0.575,-0.18,2025,9,4,-2.6495999999999995,0.4444444444444444,1.5854222222222223,-0.29439999999999994
OU,U25,0.575,-0.16,2012,6,3,-0.9922000000000002,0.5,1.6529333333333334,-0.1653666666666667
OU,U25,0.575,-0.16,2013,14,9,0.7783999999999995,0.6428571428571429,1.6485,0.05559999999999997
OU,U25,0.575,-0.16,2014,16,10,0.34639999999999893,0.625,1.6408874999999998,0.021649999999999933
OU,U25,0.575,-0.16,2015,12,9,2.5627999999999993,0.75,1.6251666666666666,0.2135666666666666
OU,U25,0.575,-0.16,2016,14,10,2.2287999999999997,0.7142857142857143,1.6226,0.15919999999999998
OU,U25,0.575,-0.16,2017,7,4,-0.5908,0.5714285714285714,1.6198,-0.0844
OU,U25,0.575,-0.16,2018,12,5,-3.8758,0.4166666666666667,1.6325166666666666,-0.32298333333333334
OU,U25,0.575,-0.16,2019,7,4,-0.3360000000000003,0.5714285714285714,1.6631999999999998,-0.04800000000000004
OU,U25,0.575,-0.16,2020,6,6,3.7706,1.0,1.6284333333333334,0.6284333333333333
OU,U25,0.575,-0.16,2021,12,6,-1.8864000000000005,0.5,1.677433333333333,-0.15720000000000003
OU,U25,0.575,-0.16,2022,6,3,-1.0804,0.5,1.6398666666666666,-0.18006666666666668
OU,U25,0.575,-0.16,2023,11,8,2.112399999999999,0.7272727272727273,1.6321454545454543,0.19203636363636356
OU,U25,0.575,-0.16,2024,9,6,0.8587999999999998,0.6666666666666666,1.6431333333333333,0.0954222222222222
OU,U25,0.575,-0.16,2025,11,6,-1.3568000000000002,0.5454545454545454,1.5929454545454547,-0.12334545454545456
OU,U25,0.575,-0.14,2012,7,3,-1.9726000000000004,0.42857142857142855,1.666,-0.28180000000000005
OU,U25,0.575,-0.14,2013,16,12,3.599999999999999,0.75,1.6415,0.22499999999999995
OU,U25,0.575,-0.14,2014,17,13,4.56,0.7647058823529411,1.660235294117647,0.268235294117647
OU,U25,0.575,-0.14,2015,17,10,-0.7712000000000008,0.5882352941176471,1.6273764705882352,-0.04536470588235299
OU,U25,0.575,-0.14,2016,20,11,-1.997400000000001,0.55,1.6346399999999999,-0.09987000000000004
OU,U25,0.575,-0.14,2017,7,4,-0.47320000000000007,0.5714285714285714,1.6338000000000001,-0.06760000000000001
OU,U25,0.575,-0.14,2018,9,4,-2.4242000000000004,0.4444444444444444,1.6387777777777777,-0.26935555555555557
OU,U25,0.575,-0.14,2019,9,5,-0.7778000000000005,0.5555555555555556,1.6496666666666666,-0.08642222222222228
OU,U25,0.575,-0.14,2020,9,6,0.9469999999999992,0.6666666666666666,1.655111111111111,0.10522222222222213
OU,U25,0.575,-0.14,2021,17,12,2.9429999999999987,0.7058823529411765,1.6671529411764705,0.17311764705882346
OU,U25,0.575,-0.14,2022,8,2,-4.7170000000000005,0.25,1.6439499999999998,-0.5896250000000001
OU,U25,0.575,-0.14,2023,12,8,1.2887999999999993,0.6666666666666666,1.6553833333333332,0.10739999999999994
OU,U25,0.575,-0.14,2024,12,5,-3.875800000000001,0.4166666666666667,1.6292499999999999,-0.3229833333333334
OU,U25,0.575,-0.14,2025,16,13,4.883799999999999,0.8125,1.6078124999999999,0.30523749999999994
OU,U25,0.575,-0.12,2012,6,1,-4.4124,0.16666666666666666,1.6268,-0.7353999999999999
OU,U25,0.575,-0.12,2013,15,8,-1.8386000000000005,0.5333333333333333,1.6431333333333333,-0.12257333333333337
OU,U25,0.575,-0.12,2014,38,25,3.257999999999998,0.6578947368421053,1.6525894736842104,0.0857368421052631
OU,U25,0.575,-0.12,2015,23,17,4.606599999999999,0.7391304347826086,1.6242434782608695,0.2002869565217391
OU,U25,0.575,-0.12,2016,20,13,1.0699999999999996,0.65,1.6184699999999999,0.05349999999999998
OU,U25,0.575,-0.12,2017,14,8,-0.9170000000000005,0.5714285714285714,1.6226,-0.06550000000000003
OU,U25,0.575,-0.12,2018,17,9,-2.3882000000000008,0.5294117647058824,1.6337176470588235,-0.1404823529411765
OU,U25,0.575,-0.12,2019,15,9,-0.182400000000001,0.6,1.6437866666666665,-0.012160000000000067
OU,U25,0.575,-0.12,2020,20,13,1.501199999999999,0.65,1.66649,0.07505999999999995
OU,U25,0.575,-0.12,2021,19,14,4.265199999999998,0.7368421052631579,1.6634210526315787,0.2244842105263157
OU,U25,0.575,-0.12,2022,11,10,5.267999999999999,0.9090909090909091,1.6250181818181817,0.4789090909090908
OU,U25,0.575,-0.12,2023,21,16,5.097399999999999,0.7619047619047619,1.6375333333333333,0.24273333333333327
OU,U25,0.575,-0.12,2024,17,12,2.639199999999999,0.7058823529411765,1.6469764705882353,0.15524705882352935
OU,U25,0.575,-0.12,2025,12,4,-5.6594,0.3333333333333333,1.5974000000000002,-0.47161666666666663
OU,U25,0.575,-0.1,2012,14,9,0.748999999999999,0.6428571428571429,1.6442999999999999,0.05349999999999993
OU,U25,0.575,-0.1,2013,22,13,-0.616400000000001,0.5909090909090909,1.6455090909090908,-0.028018181818181862
OU,U25,0.575,-0.1,2014,32,20,0.898599999999999,0.625,1.6470125,0.028081249999999967
OU,U25,0.575,-0.1,2015,21,12,-1.4784000000000008,0.5714285714285714,1.6221333333333332,-0.07040000000000005
OU,U25,0.575,-0.1,2016,25,13,-4.1358,0.52,1.620528,-0.165432
OU,U25,0.575,-0.1,2017,22,12,-2.6744000000000003,0.5454545454545454,1.6201181818181818,-0.12156363636363637
OU,U25,0.575,-0.1,2018,16,9,-1.2412000000000007,0.5625,1.6359875,-0.07757500000000005
OU,U25,0.575,-0.1,2019,26,14,-2.9210000000000007,0.5384615384615384,1.6460230769230768,-0.11234615384615387
OU,U25,0.575,-0.1,2020,20,13,1.7069999999999992,0.65,1.66355,0.08534999999999995
OU,U25,0.575,-0.1,2021,25,16,1.3913999999999984,0.64,1.6554159999999998,0.055655999999999935
OU,U25,0.575,-0.1,2022,23,14,0.03979999999999895,0.6086956521739131,1.6536434782608695,0.0017304347826086499
OU,U25,0.575,-0.1,2023,14,10,2.375799999999999,0.7142857142857143,1.6401,0.16969999999999993
OU,U25,0.575,-0.1,2024,19,12,0.8057999999999992,0.631578947368421,1.6448526315789473,0.04241052631578943
OU,U25,0.575,-0.1,2025,15,8,-2.1815999999999995,0.5333333333333333,1.60132,-0.14543999999999996
OU,U25,0.575,-0.08,2012,13,7,-1.3870000000000007,0.5384615384615384,1.6524307692307691,-0.10669230769230774
OU,U25,0.575,-0.08,2013,34,21,0.5155999999999981,0.6176470588235294,1.6469764705882353,0.015164705882352884
OU,U25,0.575,-0.08,2014,42,30,7.421399999999998,0.7142857142857143,1.6442999999999999,0.17669999999999997
OU,U25,0.575,-0.08,2015,41,29,6.294799999999999,0.7073170731707317,1.6241707317073169,0.15353170731707314
OU,U25,0.575,-0.08,2016,37,24,1.8569999999999984,0.6486486486486487,1.6233567567567568,0.050189189189189146
OU,U25,0.575,-0.08,2017,22,11,-4.026800000000001,0.5,1.6312545454545455,-0.18303636363636366
OU,U25,0.575,-0.08,2018,20,11,-2.1542000000000003,0.55,1.6258199999999998,-0.10771000000000001
OU,U25,0.575,-0.08,2019,31,19,0.21299999999999852,0.6129032258064516,1.641658064516129,0.006870967741935436
OU,U25,0.575,-0.08,2020,20,11,-1.860200000000001,0.55,1.66404,-0.09301000000000005
OU,U25,0.575,-0.08,2021,29,14,-5.685800000000001,0.4827586206896552,1.665662068965517,-0.19606206896551728
OU,U25,0.575,-0.08,2022,30,18,-0.3452000000000013,0.6,1.6428066666666665,-0.01150666666666671
OU,U25,0.575,-0.08,2023,26,18,3.419599999999998,0.6923076923076923,1.6350923076923076,0.13152307692307685
OU,U25,0.575,-0.08,2024,22,9,-7.309800000000001,0.4090909090909091,1.6299181818181816,-0.3322636363636364
OU,U25,0.575,-0.08,2025,19,12,0.16880000000000028,0.631578947368421,1.6010105263157894,0.008884210526315805
OU,U25,0.575,-0.06,2012,11,5,-2.8072000000000004,0.45454545454545453,1.6401636363636363,-0.25520000000000004
OU,U25,0.575,-0.06,2013,34,22,2.4461999999999975,0.6470588235294118,1.6527411764705882,0.07194705882352934
OU,U25,0.575,-0.06,2014,50,35,7.476999999999998,0.7,1.6415,0.14953999999999995
OU,U25,0.575,-0.06,2015,57,39,6.160999999999998,0.6842105263157895,1.620438596491228,0.10808771929824558
OU,U25,0.575,-0.06,2016,40,26,2.1987999999999994,0.65,1.6192049999999998,0.054969999999999984
OU,U25,0.575,-0.06,2017,27,17,0.4399999999999995,0.6296296296296297,1.616637037037037,0.016296296296296277
OU,U25,0.575,-0.06,2018,30,19,0.9581999999999988,0.6333333333333333,1.6330066666666667,0.03193999999999996
OU,U25,0.575,-0.06,2019,25,15,-0.21580000000000132,0.6,1.6448319999999998,-0.008632000000000053
OU,U25,0.575,-0.06,2020,32,21,2.5939999999999985,0.65625,1.6445625,0.08106249999999995
OU,U25,0.575,-0.06,2021,28,18,1.6547999999999987,0.6428571428571429,1.6516499999999998,0.05909999999999995
OU,U25,0.575,-0.06,2022,26,16,0.6167999999999996,0.6153846153846154,1.6588384615384615,0.023723076923076906
OU,U25,0.575,-0.06,2023,20,12,-0.2922000000000009,0.6,1.6463999999999999,-0.014610000000000045
OU,U25,0.575,-0.06,2024,29,10,-12.536000000000001,0.3448275862068966,1.6386275862068964,-0.43227586206896557
OU,U25,0.575,-0.06,2025,26,17,1.2538000000000002,0.6538461538461539,1.6030538461538462,0.04822307692307693
OU,U25,0.575,-0.04,2012,22,14,1.0201999999999993,0.6363636363636364,1.6455090909090908,0.04637272727272724
OU,U25,0.575,-0.04,2013,32,17,-3.7956000000000016,0.53125,1.6562,-0.11861250000000005
OU,U25,0.575,-0.04,2014,46,26,-3.3602000000000016,0.5652173913043478,1.6440565217391303,-0.07304782608695656
OU,U25,0.575,-0.04,2015,63,39,0.5039999999999978,0.6190476190476191,1.6297555555555556,0.007999999999999965
OU,U25,0.575,-0.04,2016,55,32,-3.0306000000000024,0.5818181818181818,1.6225236363636364,-0.055101818181818224
OU,U25,0.575,-0.04,2017,37,22,-1.2790000000000015,0.5945945945945946,1.6228270270270269,-0.034567567567567604
OU,U25,0.575,-0.04,2018,35,23,2.847599999999998,0.6571428571428571,1.63912,0.08135999999999995
OU,U25,0.575,-0.04,2019,26,18,3.4979999999999984,0.6923076923076923,1.6456461538461538,0.13453846153846147
OU,U25,0.575,-0.04,2020,39,21,-4.1316000000000015,0.5384615384615384,1.6602205128205128,-0.10593846153846158
OU,U25,0.575,-0.04,2021,37,24,2.9643999999999986,0.6486486486486487,1.6601729729729728,0.08011891891891888
OU,U25,0.575,-0.04,2022,36,19,-4.689000000000002,0.5277777777777778,1.655111111111111,-0.13025000000000006
OU,U25,0.575,-0.04,2023,17,9,-2.2608000000000006,0.5294117647058824,1.6400588235294118,-0.13298823529411768
OU,U25,0.575,-0.04,2024,42,22,-6.288800000000002,0.5238095238095238,1.6246999999999998,-0.14973333333333338
OU,U25,0.575,-0.04,2025,18,13,3.0797999999999996,0.7222222222222222,1.6191777777777778,0.17109999999999997
OU,U25,0.575,-0.02,2012,20,10,-3.4086000000000007,0.5,1.64542,-0.17043000000000003
OU,U25,0.575,-0.02,2013,37,22,-0.7890000000000013,0.5945945945945946,1.64587027027027,-0.021324324324324358
OU,U25,0.575,-0.02,2014,63,35,-5.630800000000003,0.5555555555555556,1.6345777777777777,-0.08937777777777783
OU,U25,0.575,-0.02,2015,79,46,-4.431800000000003,0.5822784810126582,1.6230784810126582,-0.056098734177215226
OU,U25,0.575,-0.02,2016,51,37,9.191599999999998,0.7254901960784313,1.6254549019607845,0.1802274509803921
OU,U25,0.575,-0.02,2017,41,26,1.2281999999999984,0.6341463414634146,1.6256048780487804,0.029956097560975573
OU,U25,0.575,-0.02,2018,49,33,5.037199999999998,0.673469387755102,1.6314,0.10279999999999995
OU,U25,0.575,-0.02,2019,32,19,-0.9634000000000016,0.59375,1.6436437499999998,-0.03010625000000005
OU,U25,0.575,-0.02,2020,36,22,0.759799999999998,0.6111111111111112,1.6611,0.021105555555555502
OU,U25,0.575,-0.02,2021,35,25,6.414799999999998,0.7142857142857143,1.65956,0.18327999999999994
OU,U25,0.575,-0.02,2022,28,15,-3.235400000000001,0.5357142857142857,1.65305,-0.11555000000000004
OU,U25,0.575,-0.02,2023,33,15,-8.480400000000001,0.45454545454545453,1.6413515151515152,-0.2569818181818182
OU,U25,0.575,-0.02,2024,27,14,-4.362000000000001,0.5185185185185185,1.6235333333333333,-0.1615555555555556
OU,U25,0.575,-0.02,2025,32,15,-7.764600000000001,0.46875,1.60689375,-0.24264375000000002
OU,U25,0.575,0.0,2012,18,8,-4.9366,0.4444444444444444,1.6414999999999997,-0.2742555555555556
OU,U25,0.575,0.0,2013,40,26,3.1297999999999977,0.65,1.6593849999999999,0.07824499999999994
OU,U25,0.575,0.0,2014,73,44,-0.8818000000000037,0.6027397260273972,1.641298630136986,-0.01207945205479457
OU,U25,0.575,0.0,2015,61,40,3.7093999999999983,0.6557377049180327,1.6194098360655735,0.06080983606557374
OU,U25,0.575,0.0,2016,48,30,0.8333999999999979,0.625,1.6282291666666666,0.017362499999999958
OU,U25,0.575,0.0,2017,45,26,-2.5954000000000024,0.5777777777777777,1.6268,-0.057675555555555605
OU,U25,0.575,0.0,2018,41,27,2.933399999999999,0.6585365853658537,1.629668292682927,0.07154634146341461
OU,U25,0.575,0.0,2019,41,28,5.157999999999998,0.6829268292682927,1.6452048780487805,0.12580487804878043
OU,U25,0.575,0.0,2020,42,26,1.0317999999999978,0.6190476190476191,1.6625,0.024566666666666615
OU,U25,0.575,0.0,2021,34,20,-1.1210000000000016,0.5882352941176471,1.6452470588235293,-0.03297058823529416
OU,U25,0.575,0.0,2022,36,24,3.415599999999998,0.6666666666666666,1.640411111111111,0.09487777777777773
OU,U25,0.575,0.0,2023,18,11,0.03199999999999936,0.6111111111111112,1.640411111111111,0.0017777777777777423
OU,U25,0.575,0.0,2024,29,18,0.4489999999999983,0.6206896551724138,1.6372758620689654,0.015482758620689596
OU,U25,0.575,0.0,2025,35,22,0.4564000000000006,0.6285714285714286,1.6083200000000002,0.013040000000000017
OU,U25,0.575,0.02,2012,17,9,-2.2118,0.5294117647058824,1.6458235294117647,-0.13010588235294118
OU,U25,0.575,0.02,2013,54,29,-6.332800000000002,0.5370370370370371,1.6483962962962961,-0.11727407407407411
OU,U25,0.575,0.02,2014,62,40,3.610999999999997,0.6451612903225806,1.6386548387096773,0.058241935483870924
OU,U25,0.575,0.02,2015,57,29,-10.107000000000001,0.5087719298245614,1.618719298245614,-0.17731578947368423
OU,U25,0.575,0.02,2016,49,27,-5.360600000000002,0.5510204081632653,1.6205999999999998,-0.10940000000000004
OU,U25,0.575,0.02,2017,35,12,-15.5568,0.34285714285714286,1.62736,-0.44448000000000004
OU,U25,0.575,0.02,2018,43,22,-7.004600000000002,0.5116279069767442,1.6336372093023255,-0.1628976744186047
OU,U25,0.575,0.02,2019,32,20,1.163199999999998,0.625,1.6549749999999999,0.03634999999999994
OU,U25,0.575,0.02,2020,36,22,0.38739999999999775,0.6111111111111112,1.6567444444444444,0.010761111111111048
OU,U25,0.575,0.02,2021,39,27,5.805599999999997,0.6923076923076923,1.6592153846153848,0.1488615384615384
OU,U25,0.575,0.02,2022,48,23,-10.270000000000001,0.4791666666666667,1.6490541666666667,-0.21395833333333336
OU,U25,0.575,0.02,2023,34,15,-9.196200000000001,0.4411764705882353,1.6360235294117644,-0.2704764705882353
OU,U25,0.575,0.02,2024,28,19,3.026799999999999,0.6785714285714286,1.63765,0.10809999999999996
OU,U25,0.575,0.02,2025,32,20,-0.012799999999999923,0.625,1.60199375,-0.0003999999999999976
OU,U25,0.575,0.04,2012,18,12,1.5803999999999994,0.6666666666666666,1.6398666666666666,0.08779999999999996
OU,U25,0.575,0.04,2013,48,32,4.586799999999997,0.6666666666666666,1.6472166666666668,0.09555833333333326
OU,U25,0.575,0.04,2014,57,32,-4.442600000000002,0.5614035087719298,1.6445087719298244,-0.07794035087719302
OU,U25,0.575,0.04,2015,60,41,6.3851999999999975,0.6833333333333333,1.6173266666666666,0.10641999999999996
OU,U25,0.575,0.04,2016,62,36,-3.494000000000003,0.5806451612903226,1.6288548387096773,-0.05635483870967747
OU,U25,0.575,0.04,2017,42,21,-7.896000000000002,0.5,1.6254000000000002,-0.18800000000000003
OU,U25,0.575,0.04,2018,29,15,-4.460800000000001,0.5172413793103449,1.6345724137931035,-0.15382068965517243
OU,U25,0.575,0.04,2019,28,17,0.05739999999999856,0.6071428571428571,1.64885,0.0020499999999999486
OU,U25,0.575,0.04,2020,37,27,7.9819999999999975,0.7297297297297297,1.6625567567567565,0.21572972972972967
OU,U25,0.575,0.04,2021,39,26,4.2277999999999984,0.6666666666666666,1.6539384615384614,0.10840512820512817
OU,U25,0.575,0.04,2022,47,27,-2.5668000000000024,0.574468085106383,1.6405617021276595,-0.05461276595744686
OU,U25,0.575,0.04,2023,22,14,1.0005999999999986,0.6363636363636364,1.637490909090909,0.045481818181818116
OU,U25,0.575,0.04,2024,33,21,1.1137999999999981,0.6363636363636364,1.625612121212121,0.033751515151515095
OU,U25,0.575,0.04,2025,29,16,-3.588599999999999,0.5517241379310345,1.591993103448276,-0.12374482758620686
OU,U25,0.575,0.06,2012,17,12,2.7567999999999993,0.7058823529411765,1.6463999999999999,0.1621647058823529
OU,U25,0.575,0.06,2013,46,31,5.028599999999997,0.6739130434782609,1.645121739130435,0.10931739130434777
OU,U25,0.575,0.06,2014,64,32,-11.628800000000002,0.5,1.63996875,-0.18170000000000003
OU,U25,0.575,0.06,2015,62,36,-3.797800000000002,0.5806451612903226,1.6154193548387095,-0.06125483870967745
OU,U25,0.575,0.06,2016,62,35,-5.297200000000002,0.5645161290322581,1.6196870967741934,-0.08543870967741939
OU,U25,0.575,0.06,2017,37,21,-2.9352000000000014,0.5675675675675675,1.6238864864864864,-0.07932972972972976
OU,U25,0.575,0.06,2018,41,24,-1.8490000000000018,0.5853658536585366,1.6303853658536585,-0.045097560975609796
OU,U25,0.575,0.06,2019,17,10,-0.5654000000000012,0.5882352941176471,1.644670588235294,-0.03325882352941184
OU,U25,0.575,0.06,2020,36,22,0.3775999999999975,0.6111111111111112,1.6542944444444443,0.010488888888888818
OU,U25,0.575,0.06,2021,25,15,-0.15700000000000136,0.6,1.658552,-0.006280000000000055
OU,U25,0.575,0.06,2022,44,30,5.656599999999998,0.6818181818181818,1.6488499999999997,0.12855909090909087
OU,U25,0.575,0.06,2023,19,10,-2.585000000000001,0.5263157894736842,1.6463999999999999,-0.13605263157894742
OU,U25,0.575,0.06,2024,28,16,-1.6968000000000012,0.5714285714285714,1.63205,-0.06060000000000004
OU,U25,0.575,0.06,2025,22,9,-7.5254,0.4090909090909091,1.5969545454545455,-0.3420636363636364
OU,U25,0.575,0.08,2012,27,13,-4.724600000000001,0.48148148148148145,1.6823333333333332,-0.17498518518518522
OU,U25,0.575,0.08,2013,49,32,3.9983999999999966,0.6530612244897959,1.657,0.08159999999999994
OU,U25,0.575,0.08,2014,55,35,2.0555999999999983,0.6363636363636364,1.63072,0.037374545454545424
OU,U25,0.575,0.08,2015,46,28,-0.7044000000000017,0.6086956521739131,1.6176391304347826,-0.015313043478260907
OU,U25,0.575,0.08,2016,28,19,2.5955999999999992,0.6785714285714286,1.61175,0.09269999999999998
OU,U25,0.575,0.08,2017,26,11,-8.095400000000001,0.4230769230769231,1.6207692307692307,-0.3113615384615385
OU,U25,0.575,0.08,2018,25,12,-5.3706000000000005,0.48,1.637384,-0.21482400000000001
OU,U25,0.575,0.08,2019,16,9,-1.1922000000000008,0.5625,1.6482374999999998,-0.07451250000000005
OU,U25,0.575,0.08,2020,35,23,3.4943999999999984,0.6571428571428571,1.6721599999999999,0.09983999999999996
OU,U25,0.575,0.08,2021,38,20,-4.974000000000002,0.5263157894736842,1.6549105263157893,-0.1308947368421053
OU,U25,0.575,0.08,2022,26,12,-6.360800000000001,0.46153846153846156,1.6414999999999997,-0.2446461538461539
OU,U25,0.575,0.08,2023,18,9,-3.3000000000000007,0.5,1.6355111111111111,-0.18333333333333338
OU,U25,0.575,0.08,2024,21,12,-1.4490000000000007,0.5714285714285714,1.6352,-0.06900000000000003
OU,U25,0.575,0.08,2025,17,11,0.6987999999999999,0.6470588235294118,1.6043176470588234,0.041105882352941166
OU,U25,0.575,0.1,2012,17,11,1.1397999999999993,0.6470588235294118,1.6463999999999999,0.06704705882352936
OU,U25,0.575,0.1,2013,34,22,2.1521999999999974,0.6470588235294118,1.692805882352941,0.06329999999999993
OU,U25,0.575,0.1,2014,41,24,-1.9078000000000015,0.5853658536585366,1.6351658536585365,-0.046531707317073207
OU,U25,0.575,0.1,2015,31,19,-0.22800000000000065,0.6129032258064516,1.622374193548387,-0.00735483870967744
OU,U25,0.575,0.1,2016,27,19,3.8111999999999995,0.7037037037037037,1.6228074074074073,0.14115555555555553
OU,U25,0.575,0.1,2017,23,15,1.5293999999999994,0.6521739130434783,1.6293565217391304,0.06649565217391303
OU,U25,0.575,0.1,2018,25,19,5.958199999999999,0.76,1.6315039999999998,0.23832799999999996
OU,U25,0.575,0.1,2019,15,9,-0.06480000000000086,0.6,1.6568533333333333,-0.004320000000000057
OU,U25,0.575,0.1,2020,29,16,-2.3930000000000016,0.5517241379310345,1.657551724137931,-0.0825172413793104
OU,U25,0.575,0.1,2021,21,8,-7.828800000000001,0.38095238095238093,1.6571333333333331,-0.3728000000000001
OU,U25,0.575,0.1,2022,23,14,0.020199999999998886,0.6086956521739131,1.653217391304348,0.000878260869565169
OU,U25,0.575,0.1,2023,14,7,-2.5536000000000008,0.5,1.6359,-0.18240000000000006
OU,U25,0.575,0.1,2024,17,8,-4.1032,0.47058823529411764,1.6285294117647058,-0.24136470588235295
OU,U25,0.575,0.1,2025,15,8,-2.1228000000000002,0.5333333333333333,1.609813333333333,-0.14152
OU,U25,0.575,0.12,2012,14,11,4.2475999999999985,0.7857142857142857,1.6576,0.3033999999999999
OU,U25,0.575,0.12,2013,30,17,-1.9720000000000015,0.5666666666666667,1.65228,-0.06573333333333338
OU,U25,0.575,0.12,2014,27,17,0.7731999999999988,0.6296296296296297,1.6431333333333331,0.028637037037036992
OU,U25,0.575,0.12,2015,26,15,-1.8625999999999998,0.5769230769230769,1.6151153846153847,-0.07163846153846153
OU,U25,0.575,0.12,2016,27,18,1.9295999999999993,0.6666666666666666,1.6101037037037036,0.07146666666666664
OU,U25,0.575,0.12,2017,17,8,-3.946400000000001,0.47058823529411764,1.6273764705882352,-0.2321411764705883
OU,U25,0.575,0.12,2018,19,14,3.775199999999999,0.7368421052631579,1.6329894736842103,0.1986947368421052
OU,U25,0.575,0.12,2019,5,4,1.5365999999999995,0.8,1.6346399999999999,0.3073199999999999
OU,U25,0.575,0.12,2020,24,15,0.7645999999999984,0.625,1.6496666666666666,0.031858333333333266
OU,U25,0.575,0.12,2021,13,7,-1.4066000000000005,0.5384615384615384,1.6494153846153845,-0.10820000000000005
OU,U25,0.575,0.12,2022,21,10,-4.653600000000001,0.47619047619047616,1.6403333333333332,-0.22160000000000005
OU,U25,0.575,0.12,2023,12,5,-3.6896000000000004,0.4166666666666667,1.6611,-0.3074666666666667
OU,U25,0.575,0.12,2024,17,9,-2.270600000000001,0.5294117647058824,1.6365999999999998,-0.133564705882353
OU,U25,0.575,0.12,2025,13,4,-6.5026,0.3076923076923077,1.6087076923076924,-0.5002
OU,U25,0.575,0.14,2012,10,8,3.1221999999999994,0.8,1.6375799999999998,0.31221999999999994
OU,U25,0.575,0.14,2013,22,15,2.931199999999999,0.6818181818181818,1.6615454545454547,0.1332363636363636
OU,U25,0.575,0.14,2014,21,12,-1.282400000000001,0.5714285714285714,1.6328666666666667,-0.06106666666666672
OU,U25,0.575,0.14,2015,22,14,0.5791999999999997,0.6363636363636364,1.618781818181818,0.026327272727272713
OU,U25,0.575,0.14,2016,19,12,0.4137999999999997,0.631578947368421,1.6216421052631578,0.021778947368421037
OU,U25,0.575,0.14,2017,11,8,1.8086000000000002,0.7272727272727273,1.5991818181818183,0.16441818181818182
OU,U25,0.575,0.14,2018,8,6,1.8293999999999997,0.75,1.63905,0.22867499999999996
OU,U25,0.575,0.14,2019,6,4,0.6835999999999995,0.6666666666666666,1.6545666666666665,0.11393333333333326
OU,U25,0.575,0.14,2020,16,7,-4.602600000000001,0.4375,1.6494624999999998,-0.28766250000000004
OU,U25,0.575,0.14,2021,11,7,0.5443999999999993,0.6363636363636364,1.649072727272727,0.04949090909090903
OU,U25,0.575,0.14,2022,15,5,-6.8268,0.3333333333333333,1.6457466666666667,-0.45512
OU,U25,0.575,0.14,2023,4,2,-0.7366000000000001,0.5,1.6365999999999998,-0.18415000000000004
OU,U25,0.575,0.14,2024,6,5,2.2712,0.8333333333333334,1.6496666666666666,0.37853333333333333
OU,U25,0.575,0.14,2025,8,4,-1.6594,0.5,1.5790250000000001,-0.207425
OU,U25,0.575,0.16,2012,16,10,0.3169999999999993,0.625,1.632925,0.019812499999999955
OU,U25,0.575,0.16,2013,9,4,-2.483,0.4444444444444444,1.6387777777777777,-0.2758888888888889
OU,U25,0.575,0.16,2014,12,8,1.2103999999999995,0.6666666666666666,1.6578333333333333,0.10086666666666662
OU,U25,0.575,0.16,2015,18,11,-0.1836000000000002,0.6111111111111112,1.6099222222222223,-0.010200000000000011
OU,U25,0.575,0.16,2016,5,2,-1.815,0.4,1.5974,-0.363
OU,U25,0.575,0.16,2017,9,6,0.6921999999999995,0.6666666666666666,1.6104666666666665,0.07691111111111106
OU,U25,0.575,0.16,2018,8,5,0.27119999999999966,0.625,1.64395,0.03389999999999996
OU,U25,0.575,0.16,2019,3,1,-1.3634000000000002,0.3333333333333333,1.633333333333333,-0.45446666666666674
