Level,Code,Market,Side,ProbBin,Sample,Wins,MeanPred,HitRate,Brier,CalibrationGap
LIGA,IRL,1X2,H,0.05,12,1,0.07044646117872201,0.08333333333333333,0.07623413299397148,0.012886872154611317
LIGA,IRL,1X2,H,0.1,14,2,0.12578101544652265,0.14285714285714285,0.119163660004538,0.0170761274106202
LIGA,IRL,1X2,H,0.15,29,6,0.18346537010928188,0.20689655172413793,0.1644006475698196,0.02343118161485605
LIGA,IRL,1X2,H,0.2,67,16,0.2316388216167717,0.23880597014925373,0.17931459621426662,0.007167148532482015
LIGA,IRL,1X2,H,0.25,75,22,0.2729011465507262,0.29333333333333333,0.2067409532076536,0.02043218678260711
LIGA,IRL,1X2,H,0.3,83,21,0.3291233439209534,0.25301204819277107,0.19506619730845176,0.07611129572818232
LIGA,IRL,1X2,H,0.35,69,28,0.3721437121059717,0.4057971014492754,0.24118802915058976,0.0336533893433037
LIGA,IRL,1X2,H,0.4,73,31,0.4277128760911,0.4246575342465753,0.24640248817284183,0.0030553418445246616
LIGA,IRL,1X2,H,0.45,50,35,0.4788058069290205,0.7,0.25736751086144827,0.22119419307097943
LIGA,IRL,1X2,H,0.5,53,25,0.5215586880665285,0.4716981132075472,0.25030527716638296,0.04986057485898132
LIGA,IRL,1X2,H,0.55,47,28,0.5781027240631932,0.5957446808510638,0.23953937232567915,0.017641956787870616
LIGA,IRL,1X2,H,0.6,60,36,0.6207961259617816,0.6,0.23878612628585044,0.020796125961781597
LIGA,IRL,1X2,H,0.65,26,16,0.6735475663424713,0.6153846153846154,0.24376466935644905,0.05816295095785584
LIGA,IRL,1X2,H,0.7,14,9,0.7188408543509502,0.6428571428571429,0.23624097608712485,0.07598371149380734
LIGA,IRL,1X2,H,0.75,21,13,0.7745048657026585,0.6190476190476191,0.2584849693260306,0.15545724665503946
LIGA,IRL,1X2,H,0.8,17,14,0.8209625867074241,0.8235294117647058,0.145332008183752,0.0025668250572817852
LIGA,IRL,1X2,H,0.85,11,11,0.8718587329269415,1.0,0.016573398140667942,0.1281412670730585
LIGA,JPN,1X2,A,0.05,11,1,0.09157011781907194,0.09090909090909091,0.08686397184187776,0.0006610269099810301
LIGA,JPN,1X2,A,0.1,48,8,0.12671173824768825,0.16666666666666666,0.14240482609674787,0.03995492841897841
LIGA,JPN,1X2,A,0.15,155,27,0.17861959917014095,0.17419354838709677,0.14254336857292504,0.004426050783044172
LIGA,JPN,1X2,A,0.2,186,43,0.22426533931422757,0.23118279569892472,0.17861995990577453,0.0069174563846971515
LIGA,JPN,1X2,A,0.25,202,49,0.2767352665060091,0.24257425742574257,0.18289193220877178,0.034161009080266536
LIGA,JPN,1X2,A,0.3,233,83,0.32585121244046505,0.3562231759656652,0.2303756259945869,0.030371963525200163
LIGA,JPN,1X2,A,0.35,193,75,0.3723799495020698,0.38860103626943004,0.24025041578818115,0.016221086767360227
LIGA,JPN,1X2,A,0.4,145,52,0.4268033063972136,0.3586206896551724,0.23424473063571793,0.06818261674204118
LIGA,JPN,1X2,A,0.45,87,42,0.472824337630229,0.4827586206896552,0.2510765032884601,0.009934283059426174
LIGA,JPN,1X2,A,0.5,43,15,0.5231285648327294,0.3488372093023256,0.2583824466021585,0.1742913555304038
LIGA,JPN,1X2,A,0.55,34,19,0.5746152605444061,0.5588235294117647,0.2470635869513239,0.01579173113264143
LIGA,JPN,1X2,A,0.6,11,6,0.6234547402184049,0.5454545454545454,0.25679733624710666,0.07800019476385944
LIGA,JPN,1X2,A,0.65,6,5,0.6706306356868857,0.8333333333333334,0.16104898080863236,0.16270269764644762
LIGA,JPN,1X2,A,0.7,2,1,0.7115623186442798,0.5,0.30388040286889817,0.21156231864427977
LIGA,JPN,1X2,D,0.1,3,0,0.1339987975452386,0.0,0.018439473062308764,0.1339987975452386
LIGA,JPN,1X2,D,0.15,95,21,0.18422663043926557,0.22105263157894736,0.17317167708323286,0.03682600113968179
LIGA,JPN,1X2,D,0.2,323,77,0.2323152028485794,0.23839009287925697,0.18094650067089285,0.006074890030677571
LIGA,JPN,1X2,D,0.25,617,184,0.27601618941788425,0.29821717990275526,0.2100374463736118,0.022200990484871008
LIGA,JPN,1X2,D,0.3,294,82,0.3198298464877479,0.2789115646258503,0.20328756670952028,0.04091828186189761
LIGA,JPN,1X2,D,0.35,24,7,0.35849906840020856,0.2916666666666667,0.21204542356484002,0.06683240173354188
LIGA,JPN,1X2,H,0.1,8,2,0.12935596388280174,0.25,0.20282424126405268,0.12064403611719826
LIGA,JPN,1X2,H,0.15,47,11,0.1793897045192551,0.23404255319148937,0.18210531581147402,0.05465284867223427
LIGA,JPN,1X2,H,0.2,87,27,0.22700025361384593,0.3103448275862069,0.22095570417523094,0.08334457397236097
LIGA,JPN,1X2,H,0.25,128,33,0.27617580359456717,0.2578125,0.19098374485476108,0.01836330359456717
LIGA,JPN,1X2,H,0.3,197,55,0.32747256668703967,0.27918781725888325,0.20438486836260705,0.048284749428156415
LIGA,JPN,1X2,H,0.35,226,82,0.3725326304434928,0.36283185840707965,0.23208879928951257,0.009700772036413119
LIGA,JPN,1X2,H,0.4,206,85,0.4271111092198787,0.41262135922330095,0.24288501308088442,0.014489749996577761
LIGA,JPN,1X2,H,0.45,143,75,0.47062286744785936,0.5244755244755245,0.2521081939852292,0.05385265702766512
LIGA,JPN,1X2,H,0.5,135,76,0.5248632105163922,0.562962962962963,0.24821801120971163,0.03809975244657082
LIGA,JPN,1X2,H,0.55,85,47,0.5757250063905709,0.5529411764705883,0.24597109232843986,0.022783829919982623
LIGA,JPN,1X2,H,0.6,41,26,0.6240869999836675,0.6341463414634146,0.23255542240384625,0.010059341479747186
LIGA,JPN,1X2,H,0.65,38,29,0.6753276403947832,0.7631578947368421,0.1917755767104527,0.08783025434205893
LIGA,JPN,1X2,H,0.7,11,8,0.7227610799245622,0.7272727272727273,0.1942230232850812,0.004511647348165115
LIGA,JPN,1X2,H,0.75,3,3,0.7711386308373281,1.0,0.05252517668701856,0.22886136916267186
LIGA,JPN,1X2,H,0.8,1,0,0.8092649633240891,0.0,0.6549097808639394,0.8092649633240891
LIGA,MEX,1X2,A,0.0,3,0,0.04607293713731664,0.0,0.002129550147781769,0.04607293713731664
LIGA,MEX,1X2,A,0.05,76,3,0.07926651094138076,0.039473684210526314,0.03952482817485973,0.03979282673085445
LIGA,MEX,1X2,A,0.1,141,16,0.13037141029587762,0.11347517730496454,0.10210307353731127,0.016896232990913085
LIGA,MEX,1X2,A,0.15,201,39,0.17362812373220965,0.19402985074626866,0.15770191020620475,0.020401727014059012
LIGA,MEX,1X2,A,0.2,191,43,0.22507908094161896,0.225130890052356,0.17371521645895152,5.180911073704442e-05
LIGA,MEX,1X2,A,0.25,135,25,0.27170896302015857,0.18518518518518517,0.15730655967027085,0.08652377783497339
LIGA,MEX,1X2,A,0.3,117,40,0.32872878351697965,0.3418803418803419,0.2241401066912908,0.013151558363362237
LIGA,MEX,1X2,A,0.35,167,66,0.3711370749266058,0.39520958083832336,0.2408942593416975,0.024072505911717557
LIGA,MEX,1X2,A,0.4,91,33,0.4205060144276323,0.3626373626373626,0.23356145185965574,0.057868651790269676
LIGA,MEX,1X2,A,0.45,98,39,0.47113443033714186,0.3979591836734694,0.24408128326521122,0.07317524666367248
LIGA,MEX,1X2,A,0.5,56,28,0.5268243168698393,0.5,0.25170705299884216,0.026824316869839326
LIGA,MEX,1X2,A,0.55,39,25,0.5732369420337045,0.6410256410256411,0.23561419393145364,0.06778869899193662
LIGA,MEX,1X2,A,0.6,30,17,0.6232452839208663,0.5666666666666667,0.24767815736664167,0.05657861725419966
LIGA,MEX,1X2,A,0.65,10,7,0.6684910660801291,0.7,0.2041904169373951,0.03150893391987086
LIGA,MEX,1X2,A,0.7,3,2,0.72097442541835,0.6666666666666666,0.2206124529073555,0.054307758751683366
LIGA,MEX,1X2,D,0.05,2,0,0.08528619510201015,0.0,0.007278225457200378,0.08528619510201015
LIGA,MEX,1X2,D,0.1,40,6,0.13688748747601465,0.15,0.1268720364847593,0.013112512523985348
LIGA,MEX,1X2,D,0.15,227,41,0.1793864981291642,0.18061674008810572,0.14793373626441017,0.0012302419589415026
LIGA,MEX,1X2,D,0.2,391,84,0.228862987034363,0.21483375959079284,0.16829272745946017,0.014029227443570158
LIGA,MEX,1X2,D,0.25,614,192,0.2737809803018887,0.3127035830618892,0.21721963083815388,0.038922602760000535
LIGA,MEX,1X2,D,0.3,83,26,0.31691631195651676,0.3132530120481928,0.21441147765480043,0.0036632999083239803
LIGA,MEX,1X2,D,0.35,1,1,0.3506358329560775,1.0,0.4216738214406473,0.6493641670439225
LIGA,MEX,1X2,H,0.1,19,4,0.13071294122599733,0.21052631578947367,0.168152802403814,0.07981337456347634
LIGA,MEX,1X2,H,0.15,69,12,0.1755296032671323,0.17391304347826086,0.14319680944016167,0.00161655978887143
LIGA,MEX,1X2,H,0.2,95,18,0.2281992391544019,0.18947368421052632,0.15396795853629247,0.038725554943875584
LIGA,MEX,1X2,H,0.25,79,19,0.27601152782245875,0.24050632911392406,0.1837870983604852,0.03550519870853469
LIGA,MEX,1X2,H,0.3,136,48,0.33026899018301714,0.35294117647058826,0.22817627196322132,0.022672186287571117
LIGA,MEX,1X2,H,0.35,145,45,0.3716923178973861,0.3103448275862069,0.21683213026145762,0.0613474903111792
LIGA,MEX,1X2,H,0.4,114,53,0.4301203680256447,0.4649122807017544,0.25023025792177817,0.034791912676109704
LIGA,MEX,1X2,H,0.45,159,83,0.4743661055690663,0.5220125786163522,0.24964677770916704,0.04764647304728592
LIGA,MEX,1X2,H,0.5,138,71,0.5244174388257214,0.5144927536231884,0.24871348515601,0.00992468520253309
LIGA,MEX,1X2,H,0.55,100,61,0.576497662075219,0.61,0.23823230866098588,0.03350233792478097
LIGA,MEX,1X2,H,0.6,107,72,0.6262366377938284,0.6728971962616822,0.22119644397873053,0.046660558467853774
LIGA,MEX,1X2,H,0.65,95,60,0.6723535008830795,0.631578947368421,0.23400021699978718,0.04077455351465853
LIGA,MEX,1X2,H,0.7,41,31,0.7223070812104256,0.7560975609756098,0.18703913091547159,0.03379047976518412
LIGA,MEX,1X2,H,0.75,42,31,0.7738633649622809,0.7380952380952381,0.192969706514647,0.03576812686704278
LIGA,MEX,1X2,H,0.8,15,13,0.814744815956765,0.8666666666666667,0.11993504327523344,0.05192185070990174
LIGA,MEX,1X2,H,0.85,4,4,0.861918519274333,1.0,0.019149913917648503,0.13808148072566695
LIGA,N1,1X2,A,0.0,7,1,0.04671385422990916,0.14285714285714285,0.13182102382401484,0.09614328862723369
LIGA,N1,1X2,A,0.05,180,4,0.07443564999571947,0.022222222222222223,0.024603255571483136,0.052213427773497245
LIGA,N1,1X2,A,0.1,102,17,0.1269352173189187,0.16666666666666666,0.13928356018435187,0.039731449347747944
LIGA,N1,1X2,A,0.15,93,15,0.17455670754386005,0.16129032258064516,0.13405702791303892,0.013266384963214889
LIGA,N1,1X2,A,0.2,108,22,0.22283873168489038,0.2037037037037037,0.1614847195745771,0.019135027981186686
LIGA,N1,1X2,A,0.25,128,32,0.27009122079560194,0.25,0.1887628604841628,0.02009122079560194
LIGA,N1,1X2,A,0.3,93,30,0.3280291817619436,0.3225806451612903,0.2172023096974715,0.005448536600653309
LIGA,N1,1X2,A,0.35,121,48,0.3714239739982499,0.39669421487603307,0.23978451853674576,0.02527024087778318
LIGA,N1,1X2,A,0.4,76,28,0.42351215565264017,0.3684210526315789,0.23785251063464094,0.05509110302106124
LIGA,N1,1X2,A,0.45,55,24,0.4751392188278903,0.43636363636363634,0.24760830320194357,0.038775582464253944
LIGA,N1,1X2,A,0.5,55,28,0.5245290608175592,0.509090909090909,0.24956657214560324,0.015438151726650196
LIGA,N1,1X2,A,0.55,38,29,0.576684173955113,0.7631578947368421,0.21288867451895022,0.1864737207817292
LIGA,N1,1X2,A,0.6,43,27,0.6262173780288222,0.627906976744186,0.23668149072116906,0.0016895987153638936
LIGA,N1,1X2,A,0.65,23,13,0.6729488299719136,0.5652173913043478,0.2594504796483675,0.10773143866756585
LIGA,N1,1X2,A,0.7,18,12,0.7258592142094688,0.6666666666666666,0.22893198704126658,0.05919254754280212
LIGA,N1,1X2,A,0.75,22,16,0.7787253768283818,0.7272727272727273,0.20042880636027413,0.05145264955565454
LIGA,N1,1X2,A,0.8,17,15,0.8139932879800318,0.8823529411764706,0.1089744290028626,0.06835965319643877
LIGA,N1,1X2,A,0.85,8,7,0.871796668835799,0.875,0.10991836371643737,0.0032033311642010176
LIGA,N1,1X2,D,0.05,84,10,0.0802315521898165,0.11904761904761904,0.1060628689750969,0.03881606685780255
LIGA,N1,1X2,D,0.1,99,10,0.12910133402491142,0.10101010101010101,0.09167478157776829,0.02809123301481041
LIGA,N1,1X2,D,0.15,141,36,0.1751415206950254,0.2553191489361702,0.19684296879236549,0.0801776282411448
LIGA,N1,1X2,D,0.2,259,69,0.22517211335232226,0.26640926640926643,0.19693752278065357,0.04123715305694417
LIGA,N1,1X2,D,0.25,592,167,0.2739721251068097,0.28209459459459457,0.20312300618378346,0.008122469487784889
LIGA,N1,1X2,D,0.3,34,11,0.3092628251480623,0.3235294117647059,0.2178810000803308,0.014266586616643595
LIGA,N1,1X2,H,0.05,52,6,0.0756657768778385,0.11538461538461539,0.10354601826211443,0.03971883850677689
LIGA,N1,1X2,H,0.1,53,7,0.12497689705709411,0.1320754716981132,0.11378113537510737,0.007098574641019095
LIGA,N1,1X2,H,0.15,50,7,0.1773736165524555,0.14,0.12167448542028673,0.037373616552455496
LIGA,N1,1X2,H,0.2,53,12,0.22804748797841654,0.22641509433962265,0.17116391796515706,0.0016323936387938887
LIGA,N1,1X2,H,0.25,92,20,0.2688698236601295,0.21739130434782608,0.1710448369232652,0.051478519312303433
LIGA,N1,1X2,H,0.3,88,24,0.327462999129295,0.2727272727272727,0.20217030600234223,0.05473572640202229
LIGA,N1,1X2,H,0.35,132,49,0.3751394313613553,0.3712121212121212,0.23256282069262899,0.003927310149234087
LIGA,N1,1X2,H,0.4,110,49,0.4251495677112263,0.44545454545454544,0.2463483771675082,0.02030497774331913
LIGA,N1,1X2,H,0.45,82,42,0.47294461978633145,0.5121951219512195,0.2528916233377493,0.03925050216488807
LIGA,N1,1X2,H,0.5,75,37,0.527136925289308,0.49333333333333335,0.25249472333869377,0.033803591955974654
LIGA,N1,1X2,H,0.55,90,48,0.5779121755637864,0.5333333333333333,0.25261082646332106,0.04457884223045305
LIGA,N1,1X2,H,0.6,76,40,0.6251285824746884,0.5263157894736842,0.2584063179610105,0.0988127930010042
LIGA,N1,1X2,H,0.65,41,25,0.6726321745538626,0.6097560975609756,0.24042543564575153,0.062876076992887
LIGA,N1,1X2,H,0.7,52,38,0.722945418317768,0.7307692307692307,0.19873092872763656,0.007823812451462686
LIGA,N1,1X2,H,0.75,45,35,0.7776989911183727,0.7777777777777778,0.17208957296252148,7.878665940508345e-05
LIGA,N1,1X2,H,0.8,54,43,0.8174007289593083,0.7962962962962963,0.16269541250374575,0.021104432663011985
LIGA,N1,1X2,H,0.85,54,48,0.8716491107639973,0.8888888888888888,0.09793353145934436,0.017239778124891525
LIGA,N1,1X2,H,0.9,7,7,0.9054229938631888,1.0,0.008950237507094531,0.09457700613681119
LIGA,N1,OU25,O25,0.3,1,1,0.3363549213951882,1.0,0.4404247903563869,0.6636450786048118
LIGA,N1,OU25,O25,0.35,10,5,0.38269478962098497,0.5,0.26661747931386115,0.11730521037901503
LIGA,N1,OU25,O25,0.4,40,19,0.42540141428858397,0.475,0.2476481915450724,0.04959858571141601
LIGA,N1,OU25,O25,0.45,126,64,0.478382862052052,0.5079365079365079,0.25118249645663565,0.029553645884455915
LIGA,N1,OU25,O25,0.5,199,108,0.5256763905152079,0.542713567839196,0.24853985251461647,0.01703717732398813
LIGA,N1,OU25,O25,0.55,326,188,0.5757045545836169,0.5766871165644172,0.24340677651671588,0.0009825619808002672
LIGA,N1,OU25,O25,0.6,250,156,0.6213581086190562,0.624,0.23405173505336352,0.0026418913809438394
LIGA,N1,OU25,O25,0.65,91,60,0.6692957098437601,0.6593406593406593,0.22418777757272265,0.009955050503100749
LIGA,N1,OU25,O25,0.7,74,50,0.7213304131430662,0.6756756756756757,0.22321227842206992,0.04565473746739057
LIGA,N1,OU25,O25,0.75,61,47,0.7744001074750272,0.7704918032786885,0.17641400990985948,0.003908304196338697
LIGA,N1,OU25,O25,0.8,19,15,0.817792485778671,0.7894736842105263,0.1703506196683704,0.028318801568144703
LIGA,N1,OU25,O25,0.85,11,11,0.868623191818291,1.0,0.017344892913259777,0.13137680818170905
LIGA,N1,OU25,O25,0.9,1,1,0.9098466711321108,1.0,0.008127622705961781,0.09015332886788918
LIGA,N1,OU25,U25,0.1,4,0,0.12777935959439393,0.0,0.016501602533670976,0.12777935959439393
LIGA,N1,OU25,U25,0.15,17,1,0.18009571650335446,0.058823529411764705,0.07103339457503581,0.12127218709158975
LIGA,N1,OU25,U25,0.2,45,12,0.23369952151948942,0.26666666666666666,0.1971732205904919,0.032967145147177246
LIGA,N1,OU25,U25,0.25,81,21,0.2740456493588334,0.25925925925925924,0.19106383547077657,0.014786390099574165
LIGA,N1,OU25,U25,0.3,147,50,0.33047365809803153,0.3401360544217687,0.2260830790620367,0.009662396323737166
LIGA,N1,OU25,U25,0.35,254,94,0.3738650784919314,0.3700787401574803,0.23331419136260714,0.003786338334451078
LIGA,N1,OU25,U25,0.4,300,136,0.4259087975589295,0.4533333333333333,0.2477503957276826,0.02742453577440379
LIGA,N1,OU25,U25,0.45,200,87,0.47380916080395197,0.435,0.2465764180019321,0.03880916080395197
LIGA,N1,OU25,U25,0.5,111,54,0.5188392027304126,0.4864864864864865,0.25151865779226606,0.032352716243926105
LIGA,N1,OU25,U25,0.55,41,25,0.5700367090689616,0.6097560975609756,0.23935589593800916,0.03971938849201395
LIGA,N1,OU25,U25,0.6,8,4,0.6183464022145965,0.5,0.2678220460329783,0.11834640221459647
LIGA,N1,OU25,U25,0.65,1,0,0.6699023639377256,0.0,0.448769177209353,0.6699023639377256
LIGA,NOR,1X2,A,0.0,13,1,0.04402301589005146,0.07692307692307693,0.07119072222334998,0.032900061033025466
LIGA,NOR,1X2,A,0.05,95,9,0.07579611444248853,0.09473684210526316,0.08661067046101209,0.01894072766277463
LIGA,NOR,1X2,A,0.1,84,12,0.12929835093510608,0.14285714285714285,0.12332230565305757,0.013558791922036767
LIGA,NOR,1X2,A,0.15,99,17,0.1767657853761502,0.1717171717171717,0.14150928838626203,0.00504861365897849
LIGA,NOR,1X2,A,0.2,149,37,0.22598925390159808,0.2483221476510067,0.18800604036781904,0.02233289374940864
LIGA,NOR,1X2,A,0.25,85,23,0.2699142958699664,0.27058823529411763,0.19554347183300305,0.0006739394241512264
LIGA,NOR,1X2,A,0.3,114,46,0.3245837623655932,0.40350877192982454,0.2456721106861732,0.07892500956423132
LIGA,NOR,1X2,A,0.35,80,30,0.3739640937682444,0.375,0.23181339079068847,0.00103590623175559
LIGA,NOR,1X2,A,0.4,41,22,0.4197821336742571,0.5365853658536586,0.2583004785133549,0.11680323217940147
LIGA,NOR,1X2,A,0.45,66,38,0.4745137573944282,0.5757575757575758,0.25387837713399986,0.10124381836314761
LIGA,NOR,1X2,A,0.5,37,16,0.5235760348870843,0.43243243243243246,0.25615941238981565,0.0911436024546518
LIGA,NOR,1X2,A,0.55,22,13,0.5741825284422328,0.5909090909090909,0.2497242425218446,0.016726562466858108
LIGA,NOR,1X2,A,0.6,25,16,0.6260244657028778,0.64,0.2269932309067111,0.013975534297122172
LIGA,NOR,1X2,A,0.65,12,7,0.6791001710151279,0.5833333333333334,0.2470753199223427,0.0957668376817945
LIGA,NOR,1X2,A,0.7,12,10,0.7186020691196481,0.8333333333333334,0.15346659920260922,0.11473126421368529
LIGA,NOR,1X2,A,0.75,3,3,0.7805547494776904,1.0,0.04842852096672461,0.21944525052230957
LIGA,NOR,1X2,A,0.8,3,3,0.8193567078109828,1.0,0.03295820413337166,0.1806432921890172
LIGA,NOR,1X2,A,0.85,1,1,0.8561134289051615,1.0,0.02070334534143001,0.1438865710948385
LIGA,NOR,1X2,D,0.0,1,0,0.047628517041728,0.0,0.0022684756355941743,0.047628517041728
LIGA,NOR,1X2,D,0.05,24,2,0.08047392147121207,0.08333333333333333,0.07552896832781619,0.0028594118621212555
LIGA,NOR,1X2,D,0.1,63,8,0.13218073830004895,0.12698412698412698,0.11214395820257043,0.005196611315921973
LIGA,NOR,1X2,D,0.15,141,22,0.17864492143819544,0.15602836879432624,0.13331953712380112,0.022616552643869192
LIGA,NOR,1X2,D,0.2,272,67,0.22694897691381874,0.24632352941176472,0.18528770536458428,0.01937455249794598
LIGA,NOR,1X2,D,0.25,375,85,0.27243766531944713,0.22666666666666666,0.17639623763391168,0.045770998652780476
LIGA,NOR,1X2,D,0.3,63,14,0.31326645826339566,0.2222222222222222,0.18017523317743822,0.09104423604117345
LIGA,NOR,1X2,D,0.35,3,0,0.35373632119874215,0.0,0.12513326585401252,0.35373632119874215
LIGA,NOR,1X2,H,0.0,4,0,0.04382740286338587,0.0,0.0019290099839122986,0.04382740286338587
LIGA,NOR,1X2,H,0.05,3,0,0.08605436178193622,0.0,0.007487011904072488,0.08605436178193622
LIGA,NOR,1X2,H,0.1,24,2,0.13199507138196834,0.08333333333333333,0.07923660904084856,0.04866173804863501
LIGA,NOR,1X2,H,0.15,40,11,0.18018493807092895,0.275,0.20924836961818513,0.09481506192907108
LIGA,NOR,1X2,H,0.2,65,18,0.22768160095386272,0.27692307692307694,0.20459094470598635,0.049241475969214216
LIGA,NOR,1X2,H,0.25,57,12,0.2742283901094187,0.21052631578947367,0.17010009075043664,0.06370207431994501
LIGA,NOR,1X2,H,0.3,67,20,0.3305877974876246,0.29850746268656714,0.21033986119209622,0.032080334801057486
LIGA,NOR,1X2,H,0.35,91,40,0.372746691600803,0.43956043956043955,0.25147030895968997,0.06681374795963657
LIGA,NOR,1X2,H,0.4,105,44,0.424223875317662,0.41904761904761906,0.24283451696469618,0.005176256270042923
LIGA,NOR,1X2,H,0.45,89,39,0.47304542675291084,0.43820224719101125,0.2483263541092641,0.034843179561899584
LIGA,NOR,1X2,H,0.5,84,50,0.5230847561615701,0.5952380952380952,0.24387997568098646,0.0721533390765251
LIGA,NOR,1X2,H,0.55,73,34,0.5718568942143101,0.4657534246575342,0.2580206422975942,0.10610346955677585
LIGA,NOR,1X2,H,0.6,39,23,0.6269220530929585,0.5897435897435898,0.24299046044043612,0.037178463349368696
LIGA,NOR,1X2,H,0.65,46,33,0.6748560418292858,0.717391304347826,0.20435358230669146,0.04253526251854023
LIGA,NOR,1X2,H,0.7,41,29,0.7268893592627282,0.7073170731707317,0.20701160551139694,0.01957228609199657
LIGA,NOR,1X2,H,0.75,47,31,0.7704062998397058,0.6595744680851063,0.2369756061887097,0.11083183175459943
LIGA,NOR,1X2,H,0.8,43,32,0.8236008635724226,0.7441860465116279,0.19742409225135577,0.07941481706079467
LIGA,NOR,1X2,H,0.85,23,21,0.8719619752390465,0.9130434782608695,0.08017592629383018,0.04108150302182301
LIGA,P1,1X2,A,0.0,29,0,0.04654563320259221,0.0,0.0021745834008437145,0.04654563320259221
LIGA,P1,1X2,A,0.05,144,7,0.06446608845734772,0.04861111111111111,0.04648727158493628,0.015854977346236608
LIGA,P1,1X2,A,0.1,62,12,0.125094729756444,0.1935483870967742,0.1633368829472769,0.06845365734033018
LIGA,P1,1X2,A,0.15,129,18,0.1794567020088432,0.13953488372093023,0.1239139428379217,0.03992181828791297
LIGA,P1,1X2,A,0.2,140,30,0.2238609333862633,0.21428571428571427,0.16795119696513808,0.009575219100549037
LIGA,P1,1X2,A,0.25,105,29,0.27211082430457756,0.2761904761904762,0.20080956724289534,0.00407965188589865
LIGA,P1,1X2,A,0.3,145,40,0.32825135716359627,0.27586206896551724,0.20075156304339878,0.05238928819807903
LIGA,P1,1X2,A,0.35,107,39,0.3702346081151371,0.3644859813084112,0.23174774063871556,0.005748626806725887
LIGA,P1,1X2,A,0.4,46,27,0.4245960582265614,0.5869565217391305,0.2680198684643794,0.1623604635125691
LIGA,P1,1X2,A,0.45,35,18,0.4687150276050304,0.5142857142857142,0.2503446638552986,0.045570686680683814
LIGA,P1,1X2,A,0.5,28,10,0.5250573282560262,0.35714285714285715,0.2531982705405373,0.1679144711131691
LIGA,P1,1X2,A,0.55,25,13,0.5791001439543791,0.52,0.2537458273339288,0.059100143954379125
LIGA,P1,1X2,A,0.6,20,13,0.6298049413720894,0.65,0.2258978598115075,0.0201950586279106
LIGA,P1,1X2,A,0.65,26,21,0.672921350890888,0.8076923076923077,0.17411035446450474,0.1347709568014197
LIGA,P1,1X2,A,0.7,30,21,0.7246284600240182,0.7,0.2083636197232278,0.024628460024018195
LIGA,P1,1X2,A,0.75,37,27,0.7736506160161806,0.7297297297297297,0.20076598034836296,0.043920886286450855
LIGA,P1,1X2,A,0.8,46,38,0.827096662134205,0.8260869565217391,0.1430023603021629,0.0010097056124658277
LIGA,P1,1X2,A,0.85,22,19,0.8627236151299509,0.8636363636363636,0.116767113582715,0.0009127485064127638
LIGA,P1,1X2,A,0.9,4,3,0.9083035660960275,0.75,0.21056398761914938,0.15830356609602747
LIGA,P1,1X2,D,0.0,1,0,0.0479672943587057,0.0,0.0023008613280947193,0.0479672943587057
LIGA,P1,1X2,D,0.05,82,5,0.07850268138102802,0.06097560975609756,0.0577324128296937,0.01752707162493046
LIGA,P1,1X2,D,0.1,162,16,0.12406049316094132,0.09876543209876543,0.09042638557068704,0.025295061062175897
LIGA,P1,1X2,D,0.15,159,28,0.17558433800233736,0.1761006289308176,0.1451636488956424,0.0005162909284802397
LIGA,P1,1X2,D,0.2,121,25,0.22645481913749632,0.2066115702479339,0.16435633537652466,0.01984324888956243
LIGA,P1,1X2,D,0.25,304,102,0.2813500895739612,0.3355263157894737,0.22528948067745141,0.05417622621551249
LIGA,P1,1X2,D,0.3,355,107,0.32080859759720814,0.30140845070422534,0.2115642031676376,0.019400146892982806
LIGA,P1,1X2,D,0.35,20,4,0.35953918958189873,0.2,0.18425528184132914,0.15953918958189872
LIGA,P1,1X2,H,0.0,6,0,0.048559433066791134,0.0,0.00235977547935182,0.048559433066791134
LIGA,P1,1X2,H,0.05,123,13,0.07031229322632515,0.10569105691056911,0.095596256794748,0.03537876368424396
LIGA,P1,1X2,H,0.1,53,6,0.12432428090377752,0.11320754716981132,0.10094149188753697,0.011116733733966197
LIGA,P1,1X2,H,0.15,47,8,0.17995723764689806,0.1702127659574468,0.1402857042208886,0.00974447168945125
LIGA,P1,1X2,H,0.2,36,4,0.22430909541958904,0.1111111111111111,0.11077838316997264,0.11319798430847794
LIGA,P1,1X2,H,0.25,49,13,0.2746884467046592,0.2653061224489796,0.1971719576318049,0.009382324255679586
LIGA,P1,1X2,H,0.3,112,32,0.3291897535761147,0.2857142857142857,0.20543171155876827,0.04347546786182899
LIGA,P1,1X2,H,0.35,138,57,0.37252542469615607,0.41304347826086957,0.2437632814418343,0.040518053564713497
LIGA,P1,1X2,H,0.4,165,77,0.425736499323585,0.4666666666666667,0.24999530440592097,0.04093016734308169
LIGA,P1,1X2,H,0.45,111,55,0.47341692746717035,0.4954954954954955,0.24991437890442741,0.02207856802832514
LIGA,P1,1X2,H,0.5,59,33,0.523591212351629,0.559322033898305,0.2508180168109359,0.03573082154667606
LIGA,P1,1X2,H,0.55,51,30,0.5734357478213533,0.5882352941176471,0.24311655889327285,0.014799546296293764
LIGA,P1,1X2,H,0.6,30,19,0.6294384336498938,0.6333333333333333,0.22829628650210382,0.003894899683439479
LIGA,P1,1X2,H,0.65,26,18,0.6789189078415888,0.6923076923076923,0.21388326063438928,0.013388784466103476
